ImageNumber,ObjectNumber,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_Well,Metadata_Z,FileName_OrigBlue,FileName_OrigGreen,PathName_OrigBlue,PathName_OrigGreen,Intensity_IntegratedIntensityEdge_OrigBlue,Intensity_IntegratedIntensityEdge_OrigGreen,Intensity_IntegratedIntensity_OrigBlue,Intensity_IntegratedIntensity_OrigGreen,Intensity_LowerQuartileIntensity_OrigBlue,Intensity_LowerQuartileIntensity_OrigGreen,Intensity_MADIntensity_OrigBlue,Intensity_MADIntensity_OrigGreen,Intensity_MassDisplacement_OrigBlue,Intensity_MassDisplacement_OrigGreen,Intensity_MaxIntensityEdge_OrigBlue,Intensity_MaxIntensityEdge_OrigGreen,Intensity_MaxIntensity_OrigBlue,Intensity_MaxIntensity_OrigGreen,Intensity_MeanIntensityEdge_OrigBlue,Intensity_MeanIntensityEdge_OrigGreen,Intensity_MeanIntensity_OrigBlue,Intensity_MeanIntensity_OrigGreen,Intensity_MedianIntensity_OrigBlue,Intensity_MedianIntensity_OrigGreen,Intensity_MinIntensityEdge_OrigBlue,Intensity_MinIntensityEdge_OrigGreen,Intensity_MinIntensity_OrigBlue,Intensity_MinIntensity_OrigGreen,Intensity_StdIntensityEdge_OrigBlue,Intensity_StdIntensityEdge_OrigGreen,Intensity_StdIntensity_OrigBlue,Intensity_StdIntensity_OrigGreen,Intensity_UpperQuartileIntensity_OrigBlue,Intensity_UpperQuartileIntensity_OrigGreen,Location_CenterMassIntensity_X_OrigBlue,Location_CenterMassIntensity_X_OrigGreen,Location_CenterMassIntensity_Y_OrigBlue,Location_CenterMassIntensity_Y_OrigGreen,Location_CenterMassIntensity_Z_OrigBlue,Location_CenterMassIntensity_Z_OrigGreen,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_OrigBlue,Location_MaxIntensity_X_OrigGreen,Location_MaxIntensity_Y_OrigBlue,Location_MaxIntensity_Y_OrigGreen,Location_MaxIntensity_Z_OrigBlue,Location_MaxIntensity_Z_OrigGreen,Number_Object_Number,Parent_Cells
1,11,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,C1-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,22.16862796060741,25.67843212466687,2254.572611514479,1467.3647466101684,0.09019608050584793,0.05882352963089943,0.027450986206531525,0.019607841968536377,2.0949104256512707,2.68165959402725,0.07058823853731155,0.13725490868091583,0.30980393290519714,0.2549019753932953,0.04904563708098984,0.056810690541298385,0.12128530913521324,0.07893726110119793,0.11764705926179886,0.07450980693101883,0.0235294122248888,0.0117647061124444,0.0235294122248888,0.003921568859368563,0.008255225212832626,0.02180078008555068,0.042576198077238045,0.02795074579321208,0.14509804546833038,0.0941176488995552,2931.9688492758437,2932.735922487403,707.8878027395926,709.0528518375114,0.0,0.0,2933.5307439883804,706.4916886330626,2940.0,2924.0,693.0,697.0,0.0,0.0,11,11
1,12,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,C1-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,20.7764710560441,24.874510525725782,3291.180479057133,1724.6000473173335,0.14509804546833038,0.07450980693101883,0.039215683937072754,0.019607841968536377,1.8950373558534366,2.1259428341613886,0.07058823853731155,0.16078431904315948,0.4745098054409027,0.3019607961177826,0.04831737454893977,0.057847698897036705,0.18593189531987647,0.09742952642886467,0.18039216101169586,0.0941176488995552,0.027450980618596077,0.0117647061124444,0.027450980618596077,0.0117647061124444,0.008456862711763125,0.024292516284279708,0.06851195514745605,0.033702352174205356,0.2235294133424759,0.11764705926179886,559.5017950471469,558.8571626775945,834.1625532630987,834.5220465976297,0.0,0.0,558.8145302525281,832.3965312694198,581.0,577.0,860.0,883.0,0.0,0.0,12,12
1,13,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,C1-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,20.662745570763946,30.505883257836103,3692.443228362128,2185.729472193867,0.16470588743686676,0.0941176488995552,0.039215683937072754,0.027450986206531525,0.7222654013527341,1.813211933625937,0.07058823853731155,0.239215686917305,0.7215686440467834,0.4156862795352936,0.04761001283586162,0.0702900535894841,0.2103117405229896,0.12449333440757913,0.20000000298023224,0.12156862765550613,0.027450980618596077,0.0117647061124444,0.027450980618596077,0.0117647061124444,0.007614881974410365,0.02730115157819721,0.09074323120917814,0.04476533650206973,0.24313725531101227,0.14901961386203766,1020.9798974772237,1020.6348668147542,863.5023051739223,864.876902042685,0.0,0.0,1020.3941447855556,863.0797402745344,1044.0,1044.0,859.0,863.0,0.0,0.0,13,13
1,14,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,C1-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,25.78823591209948,34.47451080568135,6918.070797013119,2974.5883184708655,0.21568627655506134,0.08627451211214066,0.03921569883823395,0.023529410362243652,0.2736514812057696,1.6680629422927389,0.07058823853731155,0.1568627506494522,0.8666666746139526,0.3490196168422699,0.04874902818922397,0.06516920757217647,0.2614934531680193,0.11243530081912857,0.25882354378700256,0.10980392247438431,0.027450980618596077,0.0117647061124444,0.027450980618596077,0.0117647061124444,0.008348957964867721,0.023634731525283798,0.10261370465642877,0.03685132947856635,0.2980392277240753,0.13333334028720856,2473.1536146904236,2474.164181563064,900.7418711930378,902.3118414654465,0.0,0.0,2473.1174024795887,901.0131161173268,2497.0,2518.0,854.0,896.0,0.0,0.0,14,14
1,15,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,C1-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,15.862745463848114,25.145098758861423,1741.2941629327834,1199.6353275654837,0.11764705926179886,0.08627451211214066,0.04313725233078003,0.023529410362243652,1.6160829992030332,1.7813566759365485,0.07450980693101883,0.19607843458652496,0.3921568691730499,0.37254902720451355,0.04821503180500947,0.07642887160748153,0.1632565313081552,0.11247284151185859,0.16470588743686676,0.10980392247438431,0.0313725508749485,0.019607843831181526,0.0313725508749485,0.0117647061124444,0.00797435162427817,0.02892778879841458,0.06117563943735182,0.035729425663358,0.20392157137393951,0.13333334028720856,109.48069501200672,109.55148132928727,954.4724906160549,957.599754177549,0.0,0.0,108.85224076504781,955.9613725857866,89.0,154.0,974.0,983.0,0.0,0.0,15,15
1,16,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,C1-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,22.71764760836959,35.71372646931559,3578.258923638612,2055.502017139457,0.13725490868091583,0.08235294371843338,0.0313725471496582,0.023529410362243652,4.2087401611570865,4.039167367648242,0.08235294371843338,0.24313725531101227,0.843137264251709,0.40784314274787903,0.04813060933976608,0.07566467472312624,0.1861156207031422,0.10691261922081853,0.16470588743686676,0.10196078568696976,0.027450980618596077,0.0117647061124444,0.027450980618596077,0.0117647061124444,0.008727447996413455,0.03203341164351131,0.10044516047859949,0.03821797342948063,0.20000000298023224,0.12941177189350128,1844.4154348131835,1842.1185207322226,1054.8631264526048,1053.858283738602,0.0,0.0,1844.5824924581295,1050.6577031103714,1839.0,1834.0,1047.0,1051.0,0.0,0.0,16,16
1,17,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,C1-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,21.486274978145957,40.40784429386258,5591.7374116349965,3145.815771009773,0.21960784494876862,0.12941177189350128,0.05098038911819458,0.03529411554336548,2.2137374728573267,2.9906666138443363,0.07058823853731155,0.250980406999588,1.0,0.4745098054409027,0.047960435219075795,0.09019608101308611,0.2979082265122534,0.1675980698460188,0.2666666805744171,0.16078431904315948,0.027450980618596077,0.019607843831181526,0.027450980618596077,0.01568627543747425,0.007367677072892296,0.04267964674723807,0.1671491674575003,0.059059561088813994,0.32156863808631897,0.20000000298023224,1458.6858950689555,1460.0460817559951,1047.4870926418664,1049.5108347936798,0.0,0.0,1460.7120404901439,1046.5952583910496,1488.0,1417.0,1044.0,1005.0,0.0,0.0,17,17
1,18,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,C1-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,26.03529472462833,54.53333494439721,8679.419819498435,3934.2393204271793,0.27450981736183167,0.13333334028720856,0.07058823108673096,0.0313725471496582,6.732036840017838,3.850982514659771,0.07058823853731155,0.26274511218070984,1.0,0.43921568989753723,0.04794713577279618,0.10042971444640371,0.3715664120680866,0.16842498910172435,0.33725491166114807,0.16470588743686676,0.0235294122248888,0.01568627543747425,0.0235294122248888,0.01568627543747425,0.008335293724662579,0.043535333498674444,0.1888787151057553,0.053793037019244566,0.42352941632270813,0.20000000298023224,2957.2880361233174,2952.6227259836983,1150.646209689139,1152.5512110119812,0.0,0.0,2950.7114174408152,1149.208014041697,3036.0,2942.0,1127.0,1195.0,0.0,0.0,18,18
1,19,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,C1-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,21.776471078395844,29.13333415053785,3500.780481606722,1833.76083503291,0.14509804546833038,0.0784313753247261,0.039215683937072754,0.023529410362243652,2.494699313501917,1.8599511642691848,0.08235294371843338,0.1411764770746231,0.6980392336845398,0.3294117748737335,0.04839215795199076,0.06474074255675077,0.19489925852392395,0.10209112766022214,0.18039216101169586,0.09803921729326248,0.0313725508749485,0.019607843831181526,0.0313725508749485,0.01568627543747425,0.00787570585758274,0.02230546887807182,0.09152947426196648,0.03557273272820534,0.2235294133424759,0.12156862765550613,746.4688837577464,748.6023793416754,1210.9567636963639,1213.3730338783532,0.0,0.0,748.8953345952566,1211.5362988531344,769.0,756.0,1171.0,1220.0,0.0,0.0,19,19
1,20,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,C1-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,21.486274993047118,35.41176568903029,3444.784407077357,2232.7294738609344,0.1411764770746231,0.0941176488995552,0.0313725471496582,0.02549019828438759,0.5271698715425138,2.814515886606212,0.07058823853731155,0.18039216101169586,0.9058823585510254,0.4745098054409027,0.04785361913818957,0.07886807503124786,0.1893050726535889,0.12269766850914625,0.16862745583057404,0.11764705926179886,0.027450980618596077,0.0235294122248888,0.027450980618596077,0.019607843831181526,0.007431802507647383,0.02902975246117245,0.09913243306599615,0.0426602865472919,0.2078431397676468,0.14509804546833038,116.42351264266236,115.28509554513839,1355.2139363914357,1357.9632543201897,0.0,0.0,116.79496620322031,1355.5880090124747,80.0,82.0,1366.0,1377.0,0.0,0.0,20,20
1,21,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,C1-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,19.57254945859313,35.40784407034516,3832.470692433417,2125.294176513329,0.18039216101169586,0.10196078568696976,0.0627450942993164,0.027450986206531525,0.9603264276688406,2.151945617544238,0.07058823853731155,0.20392157137393951,0.6352941393852234,0.4156862795352936,0.047506188006294005,0.08594136910277952,0.24412196270038963,0.1353776786109516,0.23529411852359772,0.12941177189350128,0.0235294122248888,0.0235294122248888,0.0235294122248888,0.01568627543747425,0.0073964720663792696,0.02969281778657984,0.10303990895319196,0.046490893290254576,0.3019607961177826,0.16078431904315948,633.1504635646438,634.9219817309018,1423.9811609772237,1426.4729273832065,0.0,0.0,633.9033059430537,1424.5773616153895,634.0,584.0,1402.0,1422.0,0.0,0.0,21,21
1,22,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,C1-MAX_2023_06_14_SYTO_CKO_T24-0001.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,20.239216135814786,38.39215797558427,2963.1059676464647,2180.505942935124,0.12941177189350128,0.09803921729326248,0.027450978755950928,0.02352941781282425,0.35525406181374897,2.473745087569661,0.07058823853731155,0.2235294133424759,0.6352941393852234,0.3490196168422699,0.047509897032429076,0.09012243656240439,0.17023474478033235,0.1252732358344895,0.1568627506494522,0.12156862765550613,0.027450980618596077,0.0313725508749485,0.027450980618596077,0.01568627543747425,0.007636426845643106,0.03346269205853439,0.07500796236446396,0.04013657664582586,0.1882352977991104,0.14901961386203766,2449.6588251549592,2451.4900643763103,1435.9809248896213,1437.3151148534087,0.0,0.0,2449.6823509134783,1435.6264506492014,2433.0,2415.0,1479.0,1456.0,0.0,0.0,22,22
